id,name,price,image,category,quantity,source,productUrl
3559,Kwality Wall's Choco Vanilla Frozen Dessert Sandwich,₹30,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984276/blinkit_store/x3vwweotckrxibejm0um.webp,ice cream,80 ml,Blinkit,https://blinkit.com/
3560,Go Zero Madagascar Chocobar Guilt Free Ice Cream Stick,₹66,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984277/blinkit_store/crht3rru6upjragwtsmk.webp,ice cream,70 ml,Blinkit,https://blinkit.com/
3561,Havmor Zulubar Ice Cream Stick,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984279/blinkit_store/j1k9gqbehcvhsb1pln72.webp,ice cream,80 ml,Blinkit,https://blinkit.com/
3562,Amul Butterscotch Bliss Ice Cream Tub,₹215,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984281/blinkit_store/ply0c7j935hid8mj5axl.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3563,Amul Gold Chocochip Ice Cream Cup,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984283/blinkit_store/xmp78nozjypzniwgn8yu.webp,ice cream,125 ml,Blinkit,https://blinkit.com/
3564,Amul Gold Fruit N Nut Fantasy Ice Cream Cup,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984285/blinkit_store/seactm3y5e50s3cs0igz.webp,ice cream,125 ml,Blinkit,https://blinkit.com/
3565,Mother Dairy Dietz Kesar Almond Ice Cream Tub,₹152,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984287/blinkit_store/x1haloeibppxb3hkemoz.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3566,Hocco Hazelnut Mudslide Ice Cream Cone,₹100,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984290/blinkit_store/gltkzqn4gmsylle9zddk.webp,ice cream,135 ml,Blinkit,https://blinkit.com/
3567,Go Zero Mad Over Mango Guilt Free Ice Cream Cup,₹95,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984292/blinkit_store/lyeco2mbakanshccyxdc.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3568,Baskin Robbins Very Berry Strawberry Ice Cream Cup,₹70,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984294/blinkit_store/agkaxxntcauligwzu2bf.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3569,NIC Tender Coconut Ice Cream Tub,₹298,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984296/blinkit_store/coyo5ill2pgvveotejwr.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3570,Go Zero Valencia Orange Guilt Free Fruit Ice Cream Popsicle - Pack of 2,₹97,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984298/blinkit_store/kobu3onhbjlzcvfqf2xw.webp,ice cream,2 x 60 ml,Blinkit,https://blinkit.com/
3571,NIC Alphonso Mango Ice Cream Tub,₹298,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984300/blinkit_store/affs7lxrhtjgzg1ypnqs.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3572,Go Zero Jamun Sriracha Guilt Free Fruit Pops,₹49,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984302/blinkit_store/zdqtxa5kkil3ywenjicm.webp,ice cream,60 ml,Blinkit,https://blinkit.com/
3573,Grameen Kesar Pista Kulfi Stick - Pack of 2,₹130,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984304/blinkit_store/yjwvpssyw8118fvdljv5.webp,ice cream,2 x 70 ml,Blinkit,https://blinkit.com/
3574,Mother Dairy Disk Cookie Crunch Ice Cream Cone,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984305/blinkit_store/cwlhwmkrhchxr7q3sxvm.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3575,Kwality Wall's Magnum Caramel Pop Ice Cream Stick,₹70,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984307/blinkit_store/qsnksyx8ch984fce5l4q.webp,ice cream,75 ml,Blinkit,https://blinkit.com/
3576,Amul Tricone Cookie Crunch Delight Ice Cream Cone,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984309/blinkit_store/aurb5wgpwlpg1ujdrpcm.webp,ice cream,120 ml,Blinkit,https://blinkit.com/
3577,Go Zero Raspberry Duet Guilt Free Ice Cream Stick,₹57,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984315/blinkit_store/dp4cxyexbk6qpvujtgok.webp,ice cream,60 ml,Blinkit,https://blinkit.com/
3578,Go Zero Mocha Fudge Brownie Guilt Free Ice Cream Cup,₹95,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984317/blinkit_store/bryocits2ojz6jwptojc.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3579,Get-A-Way Choco Brownie Ice Cream Cone,₹69,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984319/blinkit_store/iartnxkbs5ajgeq8xvti.webp,ice cream,110 ml,Blinkit,https://blinkit.com/
3580,FruBon French Vanilla Ice Cream Tub,₹119,No Image Found,ice cream,700 ml,Blinkit,https://blinkit.com/
3581,Vadilal Gourmet American Nuts Ice Cream Tub,₹257,No Image Found,ice cream,1 ltr,Blinkit,https://blinkit.com/
3582,Hocco Nutty Chocolate Ice Cream Cone,₹100,No Image Found,ice cream,135 ml,Blinkit,https://blinkit.com/
3583,Vadilal Slice Cassata Ice Cream,₹60,No Image Found,ice cream,150 ml,Blinkit,https://blinkit.com/
3584,Baskin Robbins Funwich Ice Cream Sandwich,₹95,No Image Found,ice cream,90 ml,Blinkit,https://blinkit.com/
3585,Hocco Choco Brownie Ice Cream Tub,₹252,No Image Found,ice cream,750 ml,Blinkit,https://blinkit.com/
3586,Yu Lychee Juice with Chia Seeds,₹150,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984321/blinkit_store/fnwmtxeiaevbzx905kfv.webp,fruits,3 x 225 ml,Blinkit,https://blinkit.com/
3587,Banana,₹38,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984324/blinkit_store/drele8y7t6z9pcbrafp8.webp,fruits,3 pcs,Blinkit,https://blinkit.com/
3588,Madhu Muskmelon (Kharabooja),₹58,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984326/blinkit_store/ksyxvdw9xuwl68esl8nd.webp,fruits,400 g,Blinkit,https://blinkit.com/
3589,Peeled Pomegranate - Snack Pack,₹76,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984328/blinkit_store/upoavnzbzmcz6panpfgu.webp,fruits,80 g,Blinkit,https://blinkit.com/
3590,Yu Cranberry Cooler Fruit Juice (with Berry Pieces),₹150,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984330/blinkit_store/rdqawyruy8vi5x828zvg.webp,fruits,3 x 225 ml,Blinkit,https://blinkit.com/
3591,Kiran - Watermelon (Tarbuj),₹57,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984332/blinkit_store/tyohnbf5h5of6bgispvo.webp,fruits,2.25 kg,Blinkit,https://blinkit.com/
3592,Safeda / Banganapalli Mango,₹89,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984333/blinkit_store/zfajygib7dwzyakpcoqi.webp,fruits,600 g,Blinkit,https://blinkit.com/
3593,Green Grapes - Seedless,₹116,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984335/blinkit_store/pvbr7yes1yg9yvedwmho.webp,fruits,480 g,Blinkit,https://blinkit.com/
3594,Yu 100% Natural Coconut Water - No Preservative,₹123,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984337/blinkit_store/srhfddiprsm5i9pdpkx0.webp,fruits,1 ltr,Blinkit,https://blinkit.com/
3595,Baby Banana,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984339/blinkit_store/oidqjyn3ei6wlilem8j3.webp,fruits,4 pcs,Blinkit,https://blinkit.com/
3596,Dragon Fruit,₹88,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984340/blinkit_store/cmgveea1zstzi5lca4qh.webp,fruits,300 g,Blinkit,https://blinkit.com/
3597,Sapota (Chikoo),₹46,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984342/blinkit_store/nlbifxj5t92htoyw7gdn.webp,fruits,250 g,Blinkit,https://blinkit.com/
3599,Tender Coconut - Pack of 2,₹166,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984344/blinkit_store/p8ilikfcqze4wsirxy13.webp,fruits,2 x 1 pc,Blinkit,https://blinkit.com/
3600,Yellaki Banana,₹69,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984346/blinkit_store/wjvlv4lxvludwyqibope.webp,fruits,6 pcs,Blinkit,https://blinkit.com/
3601,Brown Coconut,₹53,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984348/blinkit_store/sd2qohneba31yyfsuz2m.webp,fruits,1 pc,Blinkit,https://blinkit.com/
3602,200 g,₹95,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984350/blinkit_store/hxbu47aegeiny5lpypja.webp,fruits,N/A,Blinkit,https://blinkit.com/
3603,Relish Indian Blueberry,₹149,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984352/blinkit_store/zjytgh8dwnmltmgzbs1x.webp,fruits,125 g,Blinkit,https://blinkit.com/
3604,Avocado Hass - Tanzania,₹83,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984354/blinkit_store/paeim71rkmlssesokvr0.webp,fruits,150 g,Blinkit,https://blinkit.com/
3605,Kinnaur Apple (Seb),₹166,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984357/blinkit_store/ekaqnclvcszf6jhnrwv5.webp,fruits,500 g,Blinkit,https://blinkit.com/
3606,Small Shimla Apple (Seb),₹107,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984359/blinkit_store/tjzz6ft6f5nap7ew8hof.webp,fruits,500 g,Blinkit,https://blinkit.com/
3607,Pomegranate - 2 pieces (350-450 g),₹127,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984360/blinkit_store/twvmdqushchuazfycihr.webp,fruits,350 g,Blinkit,https://blinkit.com/
3608,Pineapple Cut,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984362/blinkit_store/au5m70trbpaa7ikprjv3.webp,fruits,200 g,Blinkit,https://blinkit.com/
3609,Kesar Mango (Kesar Aam),₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984364/blinkit_store/nyq5alkl1zttqmft9zbv.webp,fruits,400 g,Blinkit,https://blinkit.com/
3610,Blueberry - Imported,₹199,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984365/blinkit_store/lis22okauzgv8zetl8xu.webp,fruits,125 g,Blinkit,https://blinkit.com/
3611,Thai Guava,₹122,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984367/blinkit_store/wkefz4sg19kmfxdqlhyb.webp,fruits,500 g,Blinkit,https://blinkit.com/
3612,Black Grapes -Seedless,₹88,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984369/blinkit_store/cosn9av8uqsevvqtrkcf.webp,fruits,200 g,Blinkit,https://blinkit.com/
3613,Kajri Muskmelon (Striped),₹59,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984372/blinkit_store/ipbdomrh0lu4drstflfw.webp,fruits,600 g,Blinkit,https://blinkit.com/
3614,Alphonso Mango Ratnagiri,₹179,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984373/blinkit_store/y0s1tm2ecgctmw6tuvev.webp,fruits,350 g,Blinkit,https://blinkit.com/
3615,Thai Pink Guava (Amrud),₹97,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984375/blinkit_store/mgvwlno6iqmzbt2ufe1o.webp,fruits,400 g,Blinkit,https://blinkit.com/
3616,Bobby Muskmelon (Kharbuja),₹62,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984377/blinkit_store/t1tg4kua4ryd49wbaley.webp,fruits,400 g,Blinkit,https://blinkit.com/
3617,Raw Mango (Kacha Aam),₹45,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984379/blinkit_store/shkngywlywgce5x7ric9.webp,fruits,500 g,Blinkit,https://blinkit.com/
3618,Kinnaur Apple,₹108,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984381/blinkit_store/vt7t0b6ib5kcsqb1xrkm.webp,fruits,300 g,Blinkit,https://blinkit.com/
3619,Blueberry,₹147,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984383/blinkit_store/fkiuw7sih13qoq4jv2bf.webp,fruits,125 g,Blinkit,https://blinkit.com/
3620,Avocado Hass (Tanzania),₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984384/blinkit_store/f516xz81z4vn8jzbfsqu.webp,fruits,250 g,Blinkit,https://blinkit.com/
3621,Pomegranate - 1 piece (175-225 g),₹69,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984386/blinkit_store/mp4p8mgo4t9oedres38w.webp,fruits,175 g,Blinkit,https://blinkit.com/
3622,Sweet Lime (Mosambi),₹101,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984387/blinkit_store/eslcyjotii3gxmi0ruwm.webp,fruits,1 kg,Blinkit,https://blinkit.com/
3623,Green Kiwi,₹172,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984389/blinkit_store/ld28cnhkx7y9rk1zt9cw.webp,fruits,3 pcs,Blinkit,https://blinkit.com/
3624,South Alphonso Mango,₹109,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984390/blinkit_store/g948d8w0kne7cvijjwby.webp,fruits,400 g,Blinkit,https://blinkit.com/
3625,Washington Red Delicious Apple,₹165,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984392/blinkit_store/rsusrc4xestm0z2ddej0.webp,fruits,350 g,Blinkit,https://blinkit.com/
3626,Watermelon (Sliced),₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984394/blinkit_store/imtdghl3zcknbnzcnj53.webp,fruits,200 g,Blinkit,https://blinkit.com/
3627,Jannat Watermelon,₹85,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984395/blinkit_store/eacw2f0vvjww0okdcotu.webp,fruits,2 kg,Blinkit,https://blinkit.com/
3628,Royal Gala Apple (Italy / Poland) (Seb),₹125,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984397/blinkit_store/kxlqibg6kxrjhjo68eu8.webp,fruits,300 g,Blinkit,https://blinkit.com/
3629,Westfalia Premium Avocado,₹147,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984399/blinkit_store/wpgkb6ufymze6rghcvwd.webp,fruits,220 g,Blinkit,https://blinkit.com/
3630,Pomegranate Peeled,₹64,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984400/blinkit_store/migwhej9b24au9ul7hui.webp,fruits,100 g,Blinkit,https://blinkit.com/
3631,Sindhura Mango (Sinduri Aam),₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984402/blinkit_store/xo80obcv2umocrbqmbfu.webp,fruits,325 g,Blinkit,https://blinkit.com/
3632,Papaya,₹98,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984404/blinkit_store/ixjbvorcmwce9yj5dlst.webp,fruits,1 kg,Blinkit,https://blinkit.com/
3633,Valencia Navel Orange,₹149,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984405/blinkit_store/xcwohmd2gqey38z04ony.webp,fruits,550 g,Blinkit,https://blinkit.com/
3634,Pineapple (Ananas),₹118,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984407/blinkit_store/vhudybj8k60lkt3xnxoe.webp,fruits,800 g,Blinkit,https://blinkit.com/
3636,Epli Apple (Seb),₹139,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984409/blinkit_store/knmbpyrij2ttjpj66p4p.webp,fruits,300 g,Blinkit,https://blinkit.com/
3637,Organically Grown Kiran Watermelon,₹83,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984410/blinkit_store/tgml09k4p1bl1xbnxfd3.webp,fruits,1.8 kg,Blinkit,https://blinkit.com/
3638,Grapes Sonaka (Angoor),₹145,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984412/blinkit_store/ryavvpczqtclxmkkaglb.webp,fruits,500 g,Blinkit,https://blinkit.com/
3639,Yellow Flesh Watermelon,₹149,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984413/blinkit_store/nkqwjmt1f63qre5wlsoz.webp,fruits,1 pc,Blinkit,https://blinkit.com/
3640,Sugarcane Cubes,₹39,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984415/blinkit_store/c1bvxyejx2xocujx7jcg.webp,fruits,175 g,Blinkit,https://blinkit.com/
3641,Packham Pear - South Africa,₹104,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984417/blinkit_store/fwu1tydllao6iiiw41ds.webp,fruits,300 g,Blinkit,https://blinkit.com/
3642,Pineapple - Peeled,₹147,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984419/blinkit_store/jix9jzdasgkglpknzeyp.webp,fruits,300 g,Blinkit,https://blinkit.com/
3643,Organically Grown Safeda Mango,₹138,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984420/blinkit_store/agmikjmi7gbwociltyl8.webp,fruits,500 g,Blinkit,https://blinkit.com/
3644,Valencia Navel Orange (Imported),₹114,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984422/blinkit_store/abplpafnuodj21ncavd7.webp,fruits,350 g,Blinkit,https://blinkit.com/
3645,Litchi 500 g,₹159,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984424/blinkit_store/o0c67dpuhy5pvhknu5xq.webp,fruits,500 g,Blinkit,https://blinkit.com/
3646,Organically Grown Raw Mango,₹43,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984425/blinkit_store/ayuj4bzohqqz0tsrisa6.webp,fruits,200 g,Blinkit,https://blinkit.com/
3647,Plum Imported,₹125,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984427/blinkit_store/tbmlpvtjg6c2qpmagayi.webp,fruits,200 g,Blinkit,https://blinkit.com/
3648,Jamun,₹212,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984428/blinkit_store/scqtrridlawbttcdasow.webp,fruits,250 g,Blinkit,https://blinkit.com/
3649,Black & Green Grapes,₹132,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984430/blinkit_store/dn09ozaxlimwacys9qdq.webp,fruits,480 g,Blinkit,https://blinkit.com/
3650,Red Delicious Apple - Italy/New Zealand (Seb),₹140,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984431/blinkit_store/eec3kzsvpdgousu9qnab.webp,fruits,350 g,Blinkit,https://blinkit.com/
3651,Pear Beauty - South Africa,₹147,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984433/blinkit_store/zoll0srnal5jbcjjsa3a.webp,fruits,250 g,Blinkit,https://blinkit.com/
3652,Organically Grown Muskmelon (Kajri),₹74,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984434/blinkit_store/quop021qgl6sdho9899k.webp,fruits,400 g,Blinkit,https://blinkit.com/
3653,Shimla Apple,₹136,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984436/blinkit_store/j7wixq0dpff3xqzdmxbs.webp,fruits,500 g,Blinkit,https://blinkit.com/
3654,Organically Grown Alphonso Mango,₹141,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984438/blinkit_store/t9akn0plyk9ppy6titfr.webp,fruits,175 g,Blinkit,https://blinkit.com/
3655,Sun Melon (Sarda),₹60,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984440/blinkit_store/jkk6egfls4srbt3jf2pg.webp,fruits,500 g,Blinkit,https://blinkit.com/
3656,Organically Grown Sweet Lime,₹52,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984441/blinkit_store/zldpmrlgtrmdqbdghvld.webp,fruits,500 g,Blinkit,https://blinkit.com/
3657,Red Cherry - Indian,₹97,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984443/blinkit_store/q6xgvuwp5jqgys8nid0x.webp,fruits,125 g,Blinkit,https://blinkit.com/
3658,New Zealand Royal Gala Apple,₹152,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984444/blinkit_store/afes19frosci3giujz81.webp,fruits,300 g,Blinkit,https://blinkit.com/
3659,Delishh Frozen Fresh Mix Berries,₹452,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984446/blinkit_store/gpsngv7q4kywi602agkb.webp,fruits,500 g,Blinkit,https://blinkit.com/
3660,Organically Grown Wood Apple,₹56,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984448/blinkit_store/jicrajgbe9t2bebrthsm.webp,fruits,400 g,Blinkit,https://blinkit.com/
3661,Pink Lady Apple 2 pieces (300 - 400) g,₹166,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984449/blinkit_store/pxvhflvomganbtb2faz4.webp,fruits,300 g,Blinkit,https://blinkit.com/
3662,Granny Smith Apple - USA,₹155,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984451/blinkit_store/ez22wawber4vvtfxc14z.webp,fruits,300 g,Blinkit,https://blinkit.com/
3663,Delishh Frozen Blueberry,₹528,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984452/blinkit_store/kqb4gtxq8lvx3esncwtk.webp,fruits,500 g,Blinkit,https://blinkit.com/
3664,Organically-Grown Muskmelon,₹73,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984453/blinkit_store/mfenpokvcydhivrhtyf2.webp,fruits,400 g,Blinkit,https://blinkit.com/
3665,Sweet Tamarind Box (Imli),₹146,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984455/blinkit_store/hpahuriilrzoj9etcuxj.webp,fruits,225 g,Blinkit,https://blinkit.com/
3666,Everyday Apple,₹103,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984456/blinkit_store/vzdrrdrmucgt1dmujkwt.webp,fruits,210 g,Blinkit,https://blinkit.com/
3667,Washington Royal Gala Apple (Seb),₹150,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984458/blinkit_store/dd8cd3hj4r9a6bw1c6fa.webp,fruits,300 g,Blinkit,https://blinkit.com/
3668,Pluckk Frozen Strawberry,₹160,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984459/blinkit_store/igsnbeq0vnofnjjpnvs4.webp,fruits,200 g,Blinkit,https://blinkit.com/
3669,Fresh Apricots (Khumani),₹81,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984461/blinkit_store/gr0lhr1ow3bjjop6wh1b.webp,fruits,200 g,Blinkit,https://blinkit.com/
3670,Indian Plum,₹92,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984462/blinkit_store/dcsz8ln2sj12mbdwubtd.webp,fruits,250 g,Blinkit,https://blinkit.com/
3671,Dasheri Mango,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984464/blinkit_store/ffjclmuvzrxnofcquesh.webp,fruits,300 g,Blinkit,https://blinkit.com/
3672,Imam Pasand Mango (Hamam),₹175,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984465/blinkit_store/fhadvrjwkgpv5g7g6igx.webp,fruits,400 g,Blinkit,https://blinkit.com/
3673,Ratnagiri Alphonso Mango Peti (Aam),₹649,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984467/blinkit_store/ydblbscedczfqszmja11.webp,fruits,1.2 kg,Blinkit,https://blinkit.com/
3674,Organically Grown Langra Mango,₹143,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984469/blinkit_store/knjxxel4hkjfsdqjafqr.webp,fruits,2 pcs,Blinkit,https://blinkit.com/
3675,Phalsa,₹122,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984471/blinkit_store/d5e850mt94pup0xy4g3d.webp,fruits,200 g,Blinkit,https://blinkit.com/
3676,Organically Grown Jannat Watermelon,₹119,No Image Found,fruits,2 kg,Blinkit,https://blinkit.com/
3677,Green Almonds,₹152,No Image Found,fruits,250 g,Blinkit,https://blinkit.com/
